"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"2819",2819,150,6,60,1700,"Pave",2,"Reg","HLS",1,"Inside","Gtl","ClearCr","Norm","Norm","Twnhs","1.5Fin",7,5,1980,1981,"Gable","CompShg",15,15,4,236,"Gd","TA","PConc",2,3,3,1,397,6,0,33,430,"GasA","TA","Y",1,880,680,140,1700,1,0,2,1,2,1,2,7,1,0,6,3,1980,1,1,450,2,3,"Y",188,36,0,0,200,0,5,5,6,0,4,2006,4,"Normal",148400
"2820",2820,20,6,75,9375,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1954,1954,"Gable","CompShg",9,9,4,513,"TA","Gd","CBlock",3,3,4,4,799,6,0,168,967,"GasA","Ex","Y",1,1350,755,80,1350,0,0,1,1,3,1,3,6,1,1,2,2,1954,2,2,504,3,3,"Y",237,0,0,0,0,0,5,5,6,0,6,2006,4,"Normal",146000
"2821",2821,50,6,62,6488,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,5,1942,1950,"Gable","CompShg",4,16,4,333,"TA","TA","BrkTil",3,3,4,5,230,6,0,569,799,"GasA","Ex","N",2,799,351,390,1150,0,0,1,0,3,1,3,6,4,2,3,4,1942,3,1,215,3,3,"Y",264,0,0,0,0,0,5,5,6,0,3,2006,4,"Family",128000
"2822",2822,70,6,114,19950,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","Edwards","Norm","Norm","1Fam","2Story",6,7,1928,1950,"Gable","CompShg",17,11,4,161,"TA","TA","PConc",3,3,4,6,375,6,0,672,672,"GasA","Ex","Y",1,1337,672,436,2009,0,0,2,0,4,1,3,8,1,2,2,1,1928,3,3,795,3,3,"P",0,42,0,0,180,0,5,5,6,0,12,2006,4,"Normal",235000
"2823",2823,75,6,60,19800,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","2.5Unf",6,8,1935,1990,"Gable","CompShg",4,16,4,88,"TA","TA","BrkTil",3,3,4,4,425,6,0,1411,1836,"GasA","Gd","Y",1,1836,1836,234,3672,0,0,3,1,5,1,2,7,1,2,2,6,1993,3,2,836,3,3,"Y",684,80,32,0,0,0,5,5,6,0,12,2006,5,"Normal",415000
"2824",2824,80,6,78,11679,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","SLvl",5,5,1962,1962,"Gable","CompShg",11,11,5,96,"TA","TA","CBlock",3,3,1,2,612,4,1164,628,1776,"GasA","Ex","Y",1,1560,445,512,1560,0,1,2,0,3,1,3,6,3,1,4,2,1962,1,2,528,3,3,"Y",453,253,144,0,0,0,5,2,6,0,5,2006,5,"Normal",182000
"2825",2825,20,6,80,12048,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1952,2002,"Gable","CompShg",16,16,2,232,"TA","TA","Slab",6,6,5,7,24,7,0,540,1306,"GasA","Gd","Y",1,1488,976,108,1488,0,0,1,0,3,1,3,7,1,1,1,2,2002,2,2,569,3,3,"Y",0,189,36,0,348,0,5,5,6,0,4,2006,7,"Normal",135000
"2826",2826,20,6,70,10519,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,8,1955,1999,"Hip","CompShg",9,9,5,164,"TA","TA","CBlock",3,3,3,6,458,6,0,1057,1057,"GasA","Gd","Y",1,1057,728,384,1057,0,1,1,0,3,1,2,6,1,0,6,2,1955,3,1,288,3,3,"Y",0,0,0,0,0,0,5,5,6,0,3,2006,4,"Normal",137000
"2827",2827,50,6,75,9525,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,5,1953,1953,"Gable","CompShg",9,9,4,105,"TA","TA","CBlock",3,3,4,5,468,6,0,532,1000,"GasA","TA","Y",1,1068,541,1064,1609,0,0,1,1,5,1,3,7,1,0,6,2,1953,3,1,305,4,3,"Y",0,0,0,0,0,0,5,5,6,0,7,2006,4,"Normal",149900
"2828",2828,60,6,88,12128,"Pave",1,"IR1","Bnk",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,4,1989,1989,"Gable","CompShg",7,7,2,232,"Gd","TA","CBlock",2,3,4,2,549,6,0,319,868,"GasA","Ex","Y",1,1313,1246,53,2559,0,0,2,1,4,1,1,9,1,1,3,2,1989,2,2,506,3,3,"Y",0,245,0,0,168,0,5,2,6,0,11,2006,4,"Abnorml",209000
"2829",2829,90,6,73,9069,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","Duplex","SFoyer",6,8,1993,1993,"Gable","CompShg",7,7,4,72,"Gd","Gd","PConc",2,3,2,5,261,1,1083,1221,1344,"GasA","Gd","Y",1,1440,601,140,1440,2,0,2,0,2,2,2,8,1,0,6,2,1993,3,4,920,3,3,"Y",288,0,0,0,0,0,5,5,6,0,4,2006,9,"Normal",224500
"2830",2830,60,6,133,11003,"Pave",2,"IR2","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2005,2006,"Gable","CompShg",15,15,4,104,"Gd","TA","PConc",2,3,4,6,944,6,0,1308,1308,"GasA","Ex","Y",1,1308,568,80,1876,0,0,2,1,3,1,2,7,1,0,6,4,2005,2,3,848,3,3,"Y",0,40,0,0,0,0,5,5,6,0,7,2006,4,"Partial",229800
"2831",2831,20,6,64,7488,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg",15,15,4,206,"Gd","TA","PConc",2,3,2,1,393,6,0,815,1208,"GasA","Ex","Y",1,1208,888,371,1208,0,0,2,0,2,1,2,6,1,0,6,2,2005,2,2,632,3,3,"Y",105,58,0,0,0,0,5,5,6,0,2,2006,4,"Abnorml",183600
"2832",2832,20,6,90,13377,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",6,5,2006,2006,"Hip","CompShg",15,15,4,189,"Gd","TA","PConc",2,3,4,1,1576,6,0,260,1836,"GasA","Gd","Y",1,1846,330,144,1846,1,0,2,0,3,1,2,7,1,1,2,2,2006,2,2,495,3,3,"Y",0,32,0,0,0,0,5,5,6,0,7,2006,4,"Partial",233555
"2833",2833,20,6,78,11645,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2005,2006,"Hip","CompShg",15,15,2,198,"Gd","TA","PConc",1,3,1,1,1122,6,0,448,1570,"GasA","Ex","Y",1,1590,1288,140,1590,1,0,2,1,2,1,1,6,1,0,6,2,2005,1,3,754,3,3,"Y",176,80,0,0,0,0,5,5,6,0,8,2006,4,"Partial",294900
"2834",2834,60,6,91,10984,"Pave",2,"IR1","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2005,2006,"Gable","CompShg",15,15,4,112,"Gd","TA","PConc",2,3,1,6,841,6,0,945,945,"GasA","Ex","Y",1,945,864,697,1809,0,0,2,1,3,1,2,8,1,0,6,2,2005,2,2,638,3,3,"Y",144,54,0,0,0,0,5,5,6,0,5,2006,4,"Partial",209700
"2835",2835,20,6,78,9316,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg",15,15,2,140,"Gd","TA","PConc",2,3,1,1,56,6,0,1558,1614,"GasA","Ex","Y",1,1614,800,205,1614,0,0,2,0,3,1,2,7,1,1,2,2,2005,1,2,576,3,3,"Y",100,45,0,0,0,0,5,5,6,0,3,2006,4,"Normal",225000
"2836",2836,60,6,78,9316,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg",15,15,2,532,"Gd","TA","PConc",2,3,2,6,16,6,0,784,784,"GasA","Ex","Y",1,784,812,360,1596,0,0,2,1,3,1,2,6,1,0,6,2,2005,2,2,610,3,3,"Y",144,45,0,0,0,0,5,5,6,0,6,2006,4,"Normal",181000
"2837",2837,20,6,80,12000,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","ClearCr","Norm","Norm","1Fam","1Story",6,5,1968,1968,"Gable","CompShg",11,11,4,162,"TA","Fa","CBlock",2,4,4,5,853,6,0,535,1388,"GasA","Gd","Y",1,1388,972,80,1388,1,0,2,0,3,1,3,6,1,1,5,2,1968,2,2,522,3,3,"Y",0,58,0,0,0,0,5,5,6,0,7,2006,5,"Abnorml",158900
"2838",2838,20,6,95,13015,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,1996,1996,"Gable","CompShg",15,15,4,268,"TA","Gd","PConc",2,3,4,6,1223,6,0,1100,1100,"GasA","Ex","Y",1,1100,1420,392,1100,0,0,1,1,3,1,3,5,1,0,6,2,1996,2,2,462,3,3,"Y",0,0,0,0,0,0,5,5,6,0,6,2006,4,"Normal",145000
"2839",2839,60,6,65,12438,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","CollgCr","PosN","Norm","1Fam","2Story",6,5,1995,1995,"Gable","CompShg",15,15,2,68,"Gd","TA","PConc",2,3,4,6,408,6,0,781,781,"GasA","Ex","Y",1,795,704,205,1499,0,0,2,1,3,1,2,6,1,1,3,2,1995,2,2,473,3,3,"Y",413,91,0,0,0,0,5,5,6,0,8,2006,4,"Normal",187000
"2840",2840,20,6,40,8685,"Pave",2,"IR1","Lvl",1,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1998,1998,"Gable","CompShg",15,15,4,204,"TA","TA","PConc",2,3,3,1,846,6,0,579,1425,"GasA","Ex","Y",1,1425,1407,514,1425,1,0,2,0,3,1,3,5,1,0,6,2,1998,2,2,591,3,3,"Y",0,130,0,0,0,0,5,5,6,0,5,2006,5,"Normal",193000
"2841",2841,60,6,68,9272,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg",15,15,4,62,"Gd","TA","PConc",2,3,4,1,500,6,0,342,842,"GasA","Ex","Y",1,856,893,397,1749,0,0,2,1,3,1,2,7,1,0,6,2,1999,2,2,515,3,3,"Y",140,85,0,0,0,0,5,5,6,0,6,2006,5,"Normal",196000
"2842",2842,60,6,72,13426,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1999,2000,"Gable","CompShg",15,15,4,200,"Gd","TA","PConc",2,3,3,1,894,6,0,57,951,"GasA","Ex","Y",1,951,828,479,1779,1,0,2,1,3,1,2,7,1,1,3,2,1999,1,2,586,3,3,"Y",208,107,0,0,0,0,5,5,6,0,9,2006,4,"Normal",217000
"2843",2843,60,6,50,8340,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,6,1977,1977,"Gable","CompShg",7,11,2,62,"TA","TA","CBlock",2,3,2,1,509,6,0,166,675,"GasA","TA","Y",1,686,702,397,1388,0,0,1,1,3,1,3,6,1,0,6,2,1977,3,1,317,3,3,"Y",406,36,0,0,0,0,5,5,6,0,12,2006,4,"Normal",157500
"2844",2844,80,6,42,10385,"Pave",2,"IR1","Lvl",1,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","SLvl",6,6,1978,1978,"Gable","CompShg",7,7,2,123,"TA","TA","CBlock",3,2,2,2,595,5,400,160,995,"GasA","TA","Y",1,1282,1012,156,1282,0,1,2,0,3,1,3,6,1,0,6,6,1989,3,3,672,4,3,"Y",386,0,0,0,0,0,5,5,6,0,4,2006,4,"Normal",174000
"2845",2845,20,6,60,7200,"Pave",1,"Reg","Low",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,8,1972,1972,"Gable","CompShg",15,15,4,473,"TA","TA","CBlock",3,3,4,3,437,6,0,427,864,"GasA","Ex","Y",1,864,1121,479,864,0,0,1,0,3,1,3,5,1,0,6,6,1977,3,1,297,3,3,"Y",0,0,0,0,0,0,5,2,6,0,3,2006,4,"Normal",119900
"2846",2846,60,6,60,9930,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg",15,15,2,199,"Gd","TA","PConc",2,3,4,1,456,6,0,370,826,"GasA","Ex","Y",1,878,884,312,1762,0,0,2,1,3,1,2,6,1,0,6,2,2002,1,2,591,3,3,"Y",320,54,0,0,0,0,5,5,6,0,7,2006,4,"Normal",222000
"2847",2847,60,6,45,9468,"Pave",1,"IR2","Lvl",1,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,1999,1999,"Gable","CompShg",15,15,2,148,"TA","TA","PConc",2,3,3,1,639,6,0,201,840,"GasA","Ex","Y",1,840,915,431,1755,1,0,2,1,3,1,3,7,1,1,3,2,1999,2,2,530,3,3,"Y",176,73,0,0,0,0,5,5,6,0,8,2006,2,"Normal",214000
"2848",2848,20,6,80,11088,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2002,2002,"Hip","CompShg",14,14,4,674,"Gd","TA","PConc",2,3,4,1,872,6,0,476,1348,"GasA","Ex","Y",1,1358,1038,259,1358,1,0,1,1,1,1,2,5,1,1,3,2,2002,3,2,418,3,3,"Y",68,166,0,0,0,0,5,5,6,0,6,2006,4,"Normal",220000
"2849",2849,60,6,70,8726,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg",15,15,4,163,"Gd","TA","PConc",2,3,4,6,24,6,0,872,872,"GasA","Ex","Y",1,872,1037,420,1909,0,0,2,1,4,1,2,8,1,0,6,4,2002,2,2,529,3,3,"Y",0,108,0,0,0,0,5,5,6,0,9,2006,5,"Normal",197000
"2850",2850,60,6,67,10566,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,1999,1999,"Gable","CompShg",15,15,2,261,"Gd","TA","PConc",2,3,2,1,920,6,0,170,1090,"GasA","Ex","Y",1,1090,1124,384,2214,1,0,2,1,3,1,2,8,1,1,3,2,1999,1,3,646,3,3,"Y",197,80,0,0,0,0,5,5,6,0,7,2006,4,"Normal",268500
"2851",2851,60,6,88,21533,"Pave",2,"IR2","Lvl",1,"FR2","Gtl","CollgCr","Feedr","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg",15,15,4,270,"Gd","TA","PConc",2,3,4,6,331,6,0,1065,1065,"GasA","Ex","Y",1,1065,984,479,2049,0,0,2,1,4,1,2,9,1,1,3,2,1997,3,2,467,3,3,"Y",120,48,0,0,0,0,5,5,6,0,8,2006,4,"Normal",210900
"2852",2852,60,6,90,11250,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Gable","CompShg",15,15,2,227,"TA","TA","PConc",2,3,3,2,796,6,0,258,1054,"GasA","Ex","Y",1,1070,869,436,1939,0,1,2,1,3,1,2,8,1,1,3,2,1998,2,3,555,3,3,"Y",128,84,0,0,0,0,5,5,6,0,5,2006,4,"Normal",227000
"2853",2853,60,6,90,11250,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1995,1996,"Gable","CompShg",15,15,4,50,"Gd","Gd","PConc",2,2,2,1,685,6,0,245,930,"GasA","Ex","Y",1,950,1045,232,1995,1,0,2,1,4,1,2,8,1,1,3,2,1995,2,2,610,3,3,"Y",275,170,0,0,0,0,5,5,6,0,7,2006,4,"Normal",237000
"2854",2854,120,8,37,4435,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2003,2003,"Gable","CompShg",15,15,2,170,"Gd","TA","PConc",2,3,2,1,717,6,0,131,848,"GasA","Ex","Y",1,848,636,156,848,1,0,1,0,1,1,2,4,1,0,6,2,2003,1,2,420,3,3,"Y",140,0,0,0,0,0,5,5,6,0,4,2006,4,"Normal",133000
"2855",2855,20,6,70,8810,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg",15,15,4,450,"Gd","TA","PConc",2,3,4,1,1000,6,0,390,1390,"GasA","Ex","Y",1,1390,304,481,1390,1,0,2,0,3,1,2,7,1,0,6,2,2003,2,2,545,3,3,"Y",0,68,0,0,0,0,5,5,6,0,3,2006,4,"Normal",207000
"2856",2856,60,6,74,8581,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg",15,15,4,74,"Gd","TA","PConc",2,2,3,6,133,6,0,851,851,"GasA","Ex","Y",1,851,886,384,1737,0,0,2,1,3,1,2,7,1,0,6,2,2006,2,2,578,3,3,"Y",0,105,0,0,0,0,5,5,6,0,8,2006,4,"Partial",203160
"2857",2857,60,6,70,8400,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg",15,15,4,640,"Gd","TA","PConc",2,3,2,6,266,6,0,784,784,"GasA","Ex","Y",1,784,827,513,1611,0,0,2,1,3,1,2,6,1,0,6,2,2005,2,2,572,3,3,"Y",144,36,0,0,0,0,5,5,6,0,3,2006,4,"Normal",195800
"2858",2858,20,6,65,8772,"Pave",2,"Reg","Lvl",1,"FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2006,"Gable","CompShg",15,15,4,226,"Gd","TA","PConc",2,3,3,1,996,6,0,340,1336,"GasA","Ex","Y",1,1336,384,80,1336,1,0,2,0,3,1,2,6,1,0,6,2,2005,3,2,502,3,3,"Y",136,43,0,0,0,0,5,5,6,0,9,2006,4,"Partial",198000
"2859",2859,70,6,67,8777,"Pave",2,"Reg","Bnk",1,"Inside","Gtl","Edwards","Feedr","Norm","1Fam","2Story",4,6,1910,2000,"Gable","CompShg",11,11,4,200,"TA","Gd","CBlock",2,3,4,4,173,3,337,166,676,"GasA","Gd","Y",1,760,676,450,1436,1,0,2,0,3,1,3,6,2,0,6,2,1950,3,2,528,3,3,"Y",147,0,0,0,0,0,5,5,4,420,10,2006,9,"Normal",98000
"2860",2860,90,6,38,7840,"Pave",2,"IR1","Lvl",1,"CulDSac","Gtl","Edwards","Norm","Norm","Duplex","SFoyer",6,5,1975,1975,"Flat","Tar&Grv",11,15,2,355,"TA","TA","CBlock",2,3,1,1,976,6,0,206,976,"GasA","TA","Y",1,1012,858,205,1012,0,2,2,0,4,1,3,4,1,0,6,7,1950,4,0,0,6,6,"Y",0,0,0,0,0,0,5,5,6,0,10,2006,4,"AdjLand",127500
"2861",2861,20,6,73,16133,"Pave",2,"Reg","HLS",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,4,1969,1969,"Gable","CompShg",7,11,4,142,"TA","TA","CBlock",2,3,3,2,847,6,0,329,1176,"GasA","TA","Y",1,1176,689,431,1176,1,0,1,0,2,1,3,5,1,0,6,2,1969,3,1,360,3,3,"Y",0,92,0,0,112,0,5,5,6,0,12,2006,4,"Abnorml",119900
"2862",2862,60,6,62,7162,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","2Story",7,5,2003,2004,"Hip","CompShg",7,14,2,190,"Gd","TA","PConc",2,3,4,6,516,6,0,796,796,"GasA","Ex","Y",1,806,918,397,1724,0,0,2,1,3,1,2,8,1,1,2,4,2003,1,2,616,3,3,"Y",168,57,0,0,0,0,5,5,6,0,5,2006,4,"Normal",196500
"2863",2863,20,6,75,8050,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",6,5,2002,2002,"Gable","CompShg",15,15,4,300,"TA","TA","PConc",2,3,2,1,475,2,297,142,914,"GasA","Ex","Y",1,914,610,120,914,1,0,1,0,2,1,2,4,1,0,6,7,1981,4,0,0,6,6,"N",32,0,0,0,0,0,5,5,6,0,4,2006,9,"Normal",117250
"2864",2864,60,6,90,11060,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","Edwards","Norm","Norm","1Fam","2Story",7,5,2003,2005,"Gable","CompShg",15,15,4,90,"Gd","TA","PConc",1,3,4,6,88,6,0,1150,1150,"GasA","Ex","Y",1,1164,1150,479,2314,0,0,2,1,3,1,2,9,1,1,1,4,2003,1,2,502,3,3,"Y",0,274,0,0,0,0,5,5,6,0,2,2006,9,"Normal",229000
"2865",2865,180,8,35,3675,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SFoyer",6,5,2005,2006,"Gable","CompShg",15,15,2,82,"TA","TA","PConc",2,3,1,1,547,6,0,589,547,"GasA","Gd","Y",1,1072,1075,512,1072,1,0,1,0,2,1,3,5,1,0,6,3,2005,1,2,525,3,3,"Y",0,44,0,0,0,0,5,5,6,0,10,2006,4,"Partial",142500
"2866",2866,160,8,24,2522,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","Twnhs","2Story",7,5,2004,2004,"Gable","CompShg",15,15,5,50,"Gd","TA","PConc",2,3,4,6,260,6,0,970,970,"GasA","Ex","Y",1,970,739,431,1709,0,0,2,0,3,1,2,7,5,0,6,6,2004,3,2,380,3,3,"Y",0,40,0,0,0,0,5,5,6,0,5,2006,4,"Normal",130000
"2867",2867,50,6,56,6956,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",4,7,1948,1950,"Gable","CompShg",15,15,4,100,"TA","Gd","CBlock",4,3,3,6,662,6,0,624,624,"GasA","Ex","Y",1,624,312,528,936,0,0,1,0,3,1,3,5,1,0,6,2,1948,3,1,265,3,5,"Y",0,0,0,0,0,0,5,5,6,0,4,2006,4,"Normal",97900
"2868",2868,50,6,72,7822,"Pave",2,"Reg","Bnk",1,"Corner","Gtl","Edwards","Artery","Norm","1Fam","1.5Fin",6,3,1915,1950,"Gable","CompShg",1,1,4,268,"TA","Fa","BrkTil",4,4,4,6,813,6,0,832,832,"GasA","TA","Y",3,846,492,80,1338,0,0,2,0,3,1,3,7,1,0,6,6,1974,3,2,528,3,3,"N",0,0,208,0,0,0,5,1,6,0,5,2006,5,"AdjLand",92000
"2869",2869,50,6,62,8707,"Pave",1,"Reg","Lvl",1,"FR2","Gtl","Edwards","Feedr","Norm","1Fam","1.5Fin",4,5,1924,1950,"Gable","CompShg",16,16,4,456,"TA","TA","BrkTil",3,3,4,6,672,6,0,1093,1093,"GasA","TA","N",3,1093,576,360,1669,0,0,1,1,4,1,3,9,3,0,6,2,1924,3,1,288,4,3,"Y",0,0,56,0,0,0,5,5,6,0,5,2006,4,"AdjLand",107000
"2870",2870,20,6,60,16012,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,4,1954,1968,"Hip","CompShg",16,16,2,60,"TA","TA","CBlock",3,3,4,4,691,6,0,263,954,"GasA","Ex","Y",1,1482,900,312,1482,0,1,2,0,3,1,3,6,2,1,2,1,1956,3,2,609,3,3,"Y",0,30,0,0,0,0,5,2,6,0,10,2006,4,"Abnorml",125000
"2871",2871,50,6,45,8248,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",4,4,1922,1950,"Gable","CompShg",16,16,4,164,"TA","TA","BrkTil",3,3,4,6,539,6,0,864,864,"GasA","TA","N",1,964,1142,450,1414,0,0,1,0,3,1,3,8,1,1,2,7,1992,4,0,0,6,6,"N",0,0,112,0,0,0,5,5,6,0,9,2006,5,"Abnorml",83000
"2872",2872,30,6,60,8088,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Feedr","Norm","1Fam","1Story",2,3,1922,1955,"Gable","CompShg",9,9,4,50,"TA","TA","BrkTil",3,3,4,6,388,6,0,498,498,"GasA","TA","N",3,498,739,108,498,0,0,1,0,1,1,3,3,1,0,6,6,1922,3,1,216,4,4,"N",0,0,100,0,0,0,5,5,6,0,2,2006,9,"Normal",35000
"2873",2873,50,6,76,11388,"Pave",1,"Reg","Low",1,"Inside","Mod","Edwards","Norm","Norm","1Fam","1.5Fin",4,7,1910,1993,"Gable","CompShg",15,16,4,184,"TA","TA","BrkTil",3,3,4,6,595,6,0,616,616,"GasA","TA","N",1,1055,218,450,1273,0,0,1,0,3,1,2,5,3,0,6,6,1910,3,1,275,3,4,"N",212,0,0,0,0,0,5,5,6,0,9,2006,2,"Normal",121000
"2874",2874,50,6,60,10890,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",5,5,1938,1950,"Gable","CompShg",9,9,4,300,"TA","TA","BrkTil",4,3,4,5,930,6,0,128,1058,"GasA","TA","Y",1,1058,493,140,1551,1,0,2,0,3,1,4,6,1,0,6,6,1938,3,1,240,4,3,"Y",0,0,0,0,0,0,5,2,6,0,7,2006,5,"Normal",137000
"2875",2875,190,5,58,6430,"Pave",1,"Reg","Bnk",1,"Corner","Gtl","SWISU","Feedr","Norm","2fmCon","1.5Fin",6,6,1945,1950,"Gable","CompShg",16,16,4,514,"TA","TA","CBlock",3,3,2,3,780,6,0,426,780,"GasA","TA","N",3,816,524,232,1340,1,0,1,0,3,1,3,6,1,0,6,2,1945,3,1,440,3,3,"Y",0,0,0,0,0,0,5,5,6,0,7,2006,4,"Abnorml",128000
"2876",2876,70,6,43,7000,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","SWISU","Feedr","Norm","1Fam","2Story",7,8,1926,1997,"Gable","CompShg",16,14,4,186,"TA","TA","BrkTil",3,3,4,2,424,6,0,200,624,"GasA","Ex","Y",1,743,736,392,1479,1,0,1,0,3,1,2,6,1,2,2,6,1926,3,1,312,3,3,"Y",530,0,56,0,0,0,5,2,6,0,5,2006,4,"Normal",160000
"2877",2877,70,6,69,4899,"Pave",2,"Reg","HLS",1,"Corner","Gtl","SWISU","Norm","Norm","1Fam","2Story",6,8,1920,1950,"Gable","CompShg",9,9,4,196,"TA","TA","PConc",3,3,4,3,305,6,0,450,755,"GasA","Ex","Y",1,755,755,80,1510,0,0,1,0,3,1,3,6,1,0,6,6,1920,3,1,216,3,3,"Y",0,0,164,0,0,0,5,5,6,0,6,2006,4,"Normal",149000
